          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   6 sent_total   5482  recv_total   5442

node   7  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   9,    7) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   7,    9) (   9,    9) (   9,    8) (   7,    9) (   9,    9) (   8,    9) (   9,    5) (   7,    8) (   9,    8)
          (   9,    8) (   7,    9) (   8,    8) (   9,    8) (   8,    9) (   8,    9) (   7,    8) (   8,    9) (   6,    8) (   9,    7)
          (   7,    9) (   9,    7) (   9,    9) (   8,    9) (   9,    9) (   8,    8) (   9,    7) (   9,    8) (   9,    9) (   8,    8)
          (   9,    9) (   8,    6) (   9,    8) (   8,    6) (   8,    9) (   8,    7) (   7,    8) (   9,    8) (   9,    8) (   8,    9)
          (   7,    8) (   7,    9) (   7,    7) (   7,    9) (   9,    8) (   9,    8) (   7,    9) (   9,    9) (   7,    5) (   8,    7)
          (   6,    7) (   8,    8) (   9,    7) (   8,    8) (   6,    8) (   8,    8) (   8,    6) (   9,    7) (   8,    7) (   8,    8)
          (   6,    8) (   7,    8) (   9,    7) (   8,    6) (   9,    6) (   6,    8) (   9,    7) (   9,    8) (   9,    8) (   9,    8)
          (   8,    6) (   6,    7) (   7,    7) (   8,    7) (   6,    8) (   8,    6) (   7,    6) (   6,    7) (   8,    7) (   7,    7)
          (   7,    7) (   8,    7) (   7,    8) (   7,    6) (   5,    7) (   8,    7) (   8,    8) (   6,    7) (   8,    8) (   8,    8)
          (   7,    8) (   5,    5) (   5,    6) (   8,    6) (   7,    8) (   8,    7) (   8,    8) (   8,    8) (   7,    6) (   7,    7)
          (   6,    7) (   7,    7) (   5,    6) (   7,    6) (   7,    8) (   8,    8) (   7,    6) (   7,    6) (   8,    7) (   7,    7)
          (   8,    6) (   7,    8) (   8,    7) (   7,    6) (   8,    7) (   7,    8) (   7,    7) (   6,    8) (   7,    5) (   7,    7)
          (   6,    7) (   7,    7) (   5,    6) (   8,    6) (   7,    7) (   8,    6) (   8,    8) (   7,    8) (   7,    7) (   8,    6)
          (   6,    6) (   8,    8) (   8,    7) (   8,    7) (   7,    6) (   7,    7) (   7,    7) (   8,    8) (   8,    7) (   8,    8)
          (   7,    7) (   5,    8) (   8,    5) (   5,    6) (   7,    8) (   7,    8) (   7,    8) (   7,    6) (   8,    6) (   8,    7)
          (   8,    7) (   7,    7) (   7,    5) (   7,    8) (   8,    8) (   7,    8) (   8,    7) (   8,    8) (   6,    7) (   8,    8)
          (   7,    7) (   7,    8) (   7,    7) (   7,    6) (   8,    8) (   7,    8) (   8,    7) (   7,    6) (   8,    6) (   7,    8)
          (   7,    7) (   8,    8) (   8,    5) (   8,    7) (   7,    8) (   8,    8) (   8,    7) (   7,    8) (   7,    7) (   8,    7)
          (   8,    8) (   8,    8) (   8,    8) (   5,    8) (   6,    7) (   6,    6) (   8,    7) (   6,    5) (   7,    8) (   7,    8)
          (   6,    7) (   7,    8) (   8,    7) (   7,    7) (   8,    8) (   7,    8) (   8,    7) (   7,    8) (   8,    7) (   8,    7)
          (   8,    8) (   7,    6) (   7,    8) (   8,    8) (   7,    8) (   8,    7) (   7,    7) (   7,    7) (   8,    7) (   7,    8)
          (   7,    7) (   8,    8) (   8,    7) (   6,    6) (   7,    7) (   8,    8) (   7,    8) (   5,    7) (   5,    7) (   7,    8)
          (   7,    7) (   7,    7) (   8,    6) (   7,    8) (   8,    7) (   7,    7) (   6,    7) (   8,    8) (   7,    7) (   7,    7)
          (   7,    8) (   5,    7) (   8,    6) (   6,    8) (   7,    8) (   8,    8) (   8,    8) (   7,    8) (   7,    6) (   7,    8)
          (   7,    6) (   8,    7) (   7,    8) (   8,    8) (   7,    7) (   7,    6) (   8,    8) (   6,    8) (   8,    7) (   8,    7)
          (   8,    6) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   7 sent_total   5481  recv_total   5449

node   8  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   9,    7) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   8,    8) (   9,    8) (   8,    9) (   8,    7) (   7,    8) (   9,    9) (   8,    8) (   7,    6)
          (   7,    8) (   9,    8) (   7,    7) (   8,    9) (   8,    7) (   8,    7) (   8,    6) (   9,    8) (   8,    9) (   8,    8)
          (   8,    8) (   7,    8) (   9,    8) (   8,    7) (   7,    9) (   9,    8) (   8,    7) (   6,    8) (   9,    8) (   8,    8)
          (   7,    8) (   9,    7) (   9,    9) (   9,    7) (   8,    7) (   9,    9) (   8,    9) (   9,    8) (   9,    9) (   7,    9)
          (   7,    7) (   9,    6) (   9,    7) (   9,    8) (   8,    8) (   7,    8) (   8,    9) (   6,    9) (   8,    8) (   8,    9)
          (   9,    7) (   9,    6) (   9,    7) (   9,    8) (   7,    7) (   7,    5) (   6,    6) (   8,    7) (   8,    6) (   8,    7)
          (   9,    7) (   9,    7) (   7,    7) (   9,    5) (   9,    7) (   9,    7) (   7,    7) (   8,    6) (   8,    7) (   8,    6)
          (   9,    8) (   7,    7) (   7,    7) (   8,    8) (   6,    7) (   8,    8) (   7,    7) (   6,    8) (   7,    8) (   6,    8)
          (   8,    7) (   7,    5) (   7,    7) (   7,    8) (   8,    6) (   6,    8) (   5,    7) (   8,    8) (   7,    6) (   6,    8)
          (   8,    8) (   2,    7) (   8,    6) (   8,    5) (   8,    8) (   8,    6) (   7,    7) (   6,    7) (   8,    6) (   8,    7)
          (   6,    8) (   8,    7) (   8,    7) (   7,    8) (   7,    8) (   7,    7) (   8,    8) (   7,    8) (   7,    6) (   7,    7)
          (   7,    5) (   6,    8) (   7,    8) (   7,    8) (   8,    8) (   6,    8) (   8,    6) (   7,    8) (   7,    8) (   6,    8)
          (   6,    6) (   8,    7) (   8,    8) (   7,    8) (   8,    6) (   7,    7) (   8,    7) (   5,    8) (   8,    8) (   6,    7)
          (   7,    8) (   8,    8) (   7,    6) (   8,    8) (   8,    8) (   7,    6) (   8,    7) (   7,    8) (   8,    8) (   7,    7)
          (   7,    6) (   7,    7) (   6,    5) (   8,    8) (   6,    4) (   7,    7) (   6,    6) (   8,    7) (   8,    7) (   7,    6)
          (   8,    8) (   7,    6) (   6,    7) (   8,    7) (   8,    7) (   8,    7) (   7,    8) (   8,    8) (   8,    7) (   8,    8)
          (   8,    7) (   7,    7) (   7,    5) (   7,    7) (   7,    7) (   8,    7) (   8,    6) (   8,    8) (   8,    7) (   7,    8)
          (   7,    8) (   6,    8) (   7,    7) (   7,    8) (   8,    7) (   5,    8) (   8,    8) (   5,    8) (   6,    8) (   6,    7)
          (   7,    6) (   8,    8) (   7,    8) (   7,    6) (   7,    8) (   7,    7) (   8,    7) (   7,    7) (   7,    8) (   6,    7)
          (   7,    5) (   6,    6) (   7,    7) (   7,    8) (   8,    7) (   6,    8) (   7,    7) (   8,    8) (   7,    8) (   8,    8)
          (   6,    7) (   7,    7) (   8,    8) (   6,    8) (   8,    8) (   7,    7) (   6,    7) (   8,    8) (   7,    8) (   6,    8)
          (   7,    7) (   7,    7) (   6,    7) (   7,    6) (   7,    5) (   6,    7) (   6,    8) (   8,    5) (   7,    7) (   8,    8)
          (   6,    6) (   7,    7) (   7,    8) (   6,    7) (   7,    7) (   8,    8) (   7,    6) (   8,    8) (   7,    8) (   7,    8)
          (   6,    8) (   7,    8) (   8,    6) (   8,    8) (   4,    8) (   7,    8) (   6,    7) (   7,    7) (   8,    8) (   5,    8)
          (   8,    5) (   8,    7) (   7,    8) (   8,    8) (   8,    7) (   7,    6) (   7,    7) (   6,    8) (   7,    7) (   7,    7)
          (   8,    5) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   8 sent_total   5462  recv_total   5436

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   9,    2) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   7,    9) (   9,    9) (   9,    7) (   9,    9) (   9,    8) (   9,    9) (   7,    8) (   9,    9) (   7,    9)
          (   8,    7) (   9,    9) (   8,    8) (   8,    9) (   9,    8) (   8,    8) (   8,    9) (   8,    7) (   8,    8) (   8,    7)
          (   9,    9) (   8,    7) (   9,    7) (   8,    8) (   8,    8) (   8,    8) (   7,    8) (   9,    8) (   9,    8) (   8,    9)
          (   9,    9) (   7,    8) (   7,    9) (   9,    7) (   7,    8) (   8,    9) (   8,    8) (   8,    8) (   9,    9) (   8,    9)
          (   8,    8) (   9,    7) (   9,    7) (   8,    7) (   8,    9) (   7,    8) (   9,    8) (   7,    7) (   8,    9) (   6,    9)
          (   9,    9) (   8,    8) (   8,    6) (   8,    8) (   9,    8) (   7,    6) (   9,    7) (   9,    8) (   8,    8) (   8,    5)
          (   9,    7) (   9,    6) (   8,    7) (   8,    8) (   9,    8) (   9,    8) (   9,    7) (   9,    8) (   8,    7) (   9,    8)
          (   9,    7) (   7,    6) (   7,    8) (   8,    7) (   7,    8) (   8,    4) (   7,    7) (   7,    7) (   8,    8) (   7,    8)
          (   8,    7) (   7,    8) (   7,    7) (   6,    6) (   6,    7) (   8,    6) (   7,    7) (   6,    6) (   8,    7) (   8,    7)
          (   7,    7) (   8,    7) (   7,    7) (   8,    8) (   6,    8) (   7,    7) (   8,    8) (   7,    8) (   7,    8) (   7,    7)
          (   7,    7) (   7,    6) (   8,    8) (   8,    6) (   8,    6) (   8,    8) (   6,    6) (   7,    6) (   5,    5) (   6,    8)
          (   7,    6) (   8,    8) (   6,    6) (   7,    7) (   8,    7) (   7,    7) (   8,    8) (   8,    7) (   7,    7) (   8,    7)
          (   6,    8) (   8,    8) (   7,    7) (   6,    7) (   6,    7) (   8,    8) (   8,    7) (   8,    8) (   6,    8) (   8,    6)
          (   7,    7) (   7,    8) (   7,    7) (   8,    8) (   7,    7) (   7,    8) (   7,    8) (   7,    8) (   7,    8) (   7,    8)
